VehicleId,brand + Model,MPGe,MPG,HP,drivetrain,cost_vehicle,cost_fuel,cost_maintenance,emit_vehicleprod,emit_batteryprod,emit_fuelprod,emit_fuelcons,Brands,Brandsid
36236,Toyota RAV4 Hybrid AWD,-1,40,219.0,AWD,250.0,75.3,89.5,39.5,53.6,53.6,220.0,Toyota,43
36237,GMC Acadia FWD 3.6L,-1,22,310.0,FWD,308.0,136.0,95.4,43.8,,96.8,395.0,GMC,15
36238,Toyota 4Runner 2WD,-1,17,270.0,RWD,319.0,173.0,96.5,46.3,,123.0,502.0,Toyota,43
36239,Bentley Bentayga,-1,18,542.0,AWD,1553.0,214.0,221.0,53.9,,118.0,479.0,Bentley,5
36240,GMC Acadia AWD 3.6L,-1,22,310.0,AWD,327.0,138.0,97.3,46.2,,98.2,400.0,GMC,15
36241,Land Rover Range Rover Sport MHEV,-1,21,355.0,AWD,610.0,184.0,126.0,47.1,,101.0,413.0,Land,25
36242,Lexus GX 460,-1,17,301.0,AWD,467.0,233.0,111.0,52.3,,128.0,522.0,Lexus,26
36243,Lexus RX 450h L AWD,-1,29,308.0,AWD,449.0,135.0,110.0,49.5,1.1,74.4,304.0,Lexus,26
36245,Mercedes-Benz AMG GLS63 4matic Plus,-1,16,603.0,AWD,1159.0,248.0,181.0,57.7,,136.0,555.0,Mercedes-Benz,33
36246,Toyota 4Runner 4WD,-1,17,270.0,AWD,335.0,173.0,98.1,48.6,,123.0,502.0,Toyota,43
36248,Honda Clarity Plug-in Hybrid,110,42,212.0,FWD,227.0,45.1,93.9,39.8,19.3,112.0,55.9,Honda,17
36249,Volvo S90 AWD PHEV,61,29,400.0,AWD,480.0,104.0,118.0,47.0,7.88,155.0,155.0,Volvo,45
36250,Volvo V60 AWD PHEV,69,30,472.0,AWD,543.0,97.2,124.0,45.8,7.88,141.0,147.0,Volvo,45
36253,BMW Z4 sDrive30i,-1,28,255.0,RWD,436.0,139.0,108.0,37.2,,76.5,313.0,BMW,4
36254,Toyota GR Supra 2.0L,-1,28,255.0,RWD,377.0,139.0,102.0,36.3,,76.5,313.0,Toyota,43
36256,Aston Martin DBS,-1,17,715.0,RWD,2776.0,230.0,345.0,43.6,,127.0,516.0,Aston,2
36257,Aston Martin DB11 V12,-1,18,630.0,RWD,2158.0,220.0,282.0,44.1,,121.0,494.0,Aston,2
36258,Aston Martin DB11 V8,-1,20,503.0,RWD,1804.0,190.0,247.0,42.0,,105.0,427.0,Aston,2
36259,Audi S5,-1,23,349.0,AWD,461.0,168.0,111.0,41.8,,92.5,377.0,Audi,3
36260,Audi S5 Cabriolet,-1,22,349.0,AWD,532.0,173.0,118.0,44.4,,95.1,388.0,Audi,3
36261,BMW 230i Coupe Auto,-1,28,248.0,RWD,315.0,139.0,96.1,38.0,,76.5,313.0,BMW,4
36262,BMW 840i Convertible,-1,25,335.0,RWD,855.0,156.0,151.0,44.8,,86.0,351.0,BMW,4
36263,Audi S4,-1,23,349.0,AWD,438.0,168.0,109.0,41.8,,92.5,377.0,Audi,3
36264,Toyota C-HR,-1,29,144.0,FWD,189.0,104.0,83.3,37.3,,74.0,302.0,Toyota,43
36269,Audi RS 7,-1,18,591.0,AWD,1000.0,220.0,165.0,50.7,,121.0,494.0,Audi,3
36270,BMW 540i,-1,28,335.0,RWD,522.0,139.0,117.0,42.2,,76.5,313.0,BMW,4
36272,Audi A8 L ICEV 4.0L,-1,18,453.0,AWD,868.0,217.0,152.0,50.4,,119.0,486.0,Audi,3
36273,Audi S8,-1,16,563.0,AWD,1149.0,242.0,180.0,53.7,,133.0,542.0,Audi,3
36274,Audi RS 6 Avant,-1,18,591.0,AWD,957.0,220.0,161.0,50.9,,121.0,494.0,Audi,3
36275,Ram 1500 2WD 3.6L StartStop,-1,22,305.0,RWD,283.0,136.0,92.8,47.3,,96.6,394.0,Ram,39
36276,Ram 1500 2WD Diesel 3.0L StartStop,-1,26,260.0,RWD,327.0,124.0,97.3,49.5,,75.4,347.0,Ram,39
36277,Ram 1500 2WD 5.7L StartStop,-1,19,395.0,RWD,300.0,155.0,94.6,49.3,,110.0,449.0,Ram,39
36278,Ram 1500 2WD 5.7L,-1,18,395.0,RWD,299.0,170.0,94.4,47.9,,121.0,494.0,Ram,39
36280,Toyota Tundra 2WD,-1,15,381.0,RWD,296.0,205.0,94.1,52.6,,146.0,594.0,Toyota,43
36281,Jeep Gladiator 4WD Manual,-1,19,285.0,AWD,295.0,161.0,94.0,48.4,,114.0,466.0,Jeep,21
36282,Jeep Gladiator EcoDiesel 4WD,-1,24,180.0,AWD,347.0,130.0,99.3,50.0,,79.2,365.0,Jeep,21
36284,Ram 1500 4WD 3.6L StartStop,-1,21,305.0,AWD,314.0,142.0,95.9,48.9,,101.0,413.0,Ram,39
36285,Ram 1500 4WD Diesel 3.0L StartStop,-1,24,260.0,AWD,358.0,132.0,100.0,51.2,,80.5,370.0,Ram,39
36286,Ram 1500 4WD 5.7L StartStop,-1,19,395.0,AWD,331.0,157.0,97.7,51.0,,112.0,457.0,Ram,39
36287,Ram 1500 4WD 5.7L,-1,17,395.0,AWD,329.0,173.0,97.5,49.6,,123.0,502.0,Ram,39
36288,Toyota Tundra 4WD,-1,15,381.0,AWD,322.0,205.0,96.8,55.1,,146.0,594.0,Toyota,43
36289,Volkswagen Tiguan,-1,25,184.0,FWD,222.0,118.0,86.6,40.9,,83.7,342.0,Volkswagen,44
36291,Audi Q3 S-line quattro,-1,23,228.0,AWD,316.0,130.0,96.2,42.3,,92.5,377.0,Audi,3
36292,Mercedes-Benz GLE350,-1,22,255.0,RWD,480.0,178.0,113.0,48.0,,98.2,400.0,Mercedes-Benz,33
36293,Mercedes-Benz GLE350 4matic,-1,22,255.0,AWD,502.0,178.0,115.0,48.9,,98.2,400.0,Mercedes-Benz,33
36294,Volkswagen Tiguan 4motion,-1,23,184.0,AWD,233.0,128.0,87.8,41.6,,91.0,371.0,Volkswagen,44
36295,Audi Q7 2.0L,-1,21,248.0,AWD,482.0,187.0,113.0,49.5,,103.0,420.0,Audi,3
36296,Audi RS Q8,-1,15,591.0,AWD,1005.0,254.0,166.0,55.2,,140.0,570.0,Audi,3
36297,Audi Q7 3.0L,-1,20,335.0,AWD,534.0,193.0,118.0,51.0,,106.0,434.0,Audi,3
36298,Audi Q8,-1,20,335.0,AWD,599.0,193.0,125.0,50.9,,106.0,434.0,Audi,3
36299,Audi SQ7,-1,17,500.0,AWD,746.0,224.0,140.0,53.6,,123.0,502.0,Audi,3
36300,Audi SQ8,-1,17,500.0,AWD,782.0,224.0,143.0,53.5,,123.0,502.0,Audi,3
36302,Lamborghini Urus,-1,14,641.0,AWD,1913.0,279.0,258.0,50.0,,153.0,624.0,Lamborghini,24
36303,Lexus LX 570,-1,14,383.0,AWD,761.0,285.0,141.0,57.7,,157.0,639.0,Lexus,26
36304,Toyota Land Cruiser Wagon 4WD,-1,15,381.0,AWD,752.0,205.0,140.0,57.9,,146.0,594.0,Toyota,43
36305,Audi A8 L PHEV 3.0L,53,23,443.0,AWD,783.0,129.0,149.0,52.0,10.7,178.0,202.0,Audi,3
36306,BMW 430i Coupe,-1,29,255.0,RWD,400.0,133.0,105.0,39.6,,73.0,298.0,BMW,4
36307,BMW 430i xDrive Coupe,-1,27,255.0,AWD,418.0,141.0,106.0,40.6,,77.6,317.0,BMW,4
36308,Mercedes-Benz A220 4matic,-1,28,188.0,AWD,313.0,136.0,95.9,38.1,,74.8,305.0,Mercedes-Benz,33
36309,Mercedes-Benz A220,-1,29,188.0,FWD,295.0,133.0,94.1,37.2,,73.2,299.0,Mercedes-Benz,33
36310,BMW 330i,-1,30,255.0,RWD,362.0,130.0,101.0,39.6,,71.4,292.0,BMW,4
36311,BMW 330i xDrive,-1,28,255.0,AWD,380.0,136.0,103.0,41.1,,74.8,305.0,BMW,4
36313,Mazda CX-3 2WD,-1,31,148.0,FWD,181.0,96.0,82.5,33.6,,68.3,279.0,Mazda,31
36314,Mazda CX-3 4WD,-1,29,148.0,AWD,193.0,103.0,83.8,34.8,,73.1,299.0,Mazda,31
36315,Mazda 3 4-Door 2WD 2.0L,-1,31,155.0,FWD,180.0,95.8,82.4,35.7,,68.2,279.0,Mazda,31
36316,Mazda 3 4-Door 2WD 2.5L,-1,29,186.0,FWD,189.0,101.0,83.3,35.7,,72.2,295.0,Mazda,31
36317,Mazda 3 4-Door 4WD,-1,28,186.0,AWD,211.0,106.0,85.6,37.1,,75.6,309.0,Mazda,31
36318,BMW X2 sDrive28i,-1,27,228.0,FWD,321.0,143.0,96.7,38.9,,78.5,320.0,BMW,4
36320,Hyundai Elantra 2.0L Auto,-1,37,147.0,FWD,172.0,80.9,81.7,33.8,,57.6,236.0,Hyundai,18
36321,Infiniti Q50,-1,23,300.0,RWD,321.0,166.0,96.7,40.5,,91.3,372.0,Infiniti,19
36322,Infiniti Q50 AWD,-1,22,300.0,AWD,339.0,176.0,98.5,41.7,,96.8,395.0,Infiniti,19
36324,Infiniti Q50 Red Sport,-1,22,400.0,RWD,489.0,173.0,114.0,41.8,,95.1,388.0,Infiniti,19
36325,Infiniti Q50 Red Sport AWD,-1,22,400.0,AWD,507.0,178.0,115.0,43.0,,98.2,400.0,Infiniti,19
36326,Mazda 3 5-Door 2WD Manual,-1,27,186.0,FWD,244.0,109.0,88.9,35.0,,77.6,317.0,Mazda,31
36327,Mazda 3 5-Door 2WD Auto,-1,29,186.0,FWD,197.0,103.0,84.2,35.6,,73.0,298.0,Mazda,31
36328,Mazda 3 5-Door 4WD,-1,27,186.0,AWD,220.0,109.0,86.5,37.0,,77.5,316.0,Mazda,31
36329,Honda Civic 5Dr 180HP,-1,32,180.0,FWD,204.0,120.0,84.9,33.9,,66.1,270.0,Honda,17
36330,Honda Civic 5Dr 174HP,-1,34,174.0,FWD,195.0,86.4,83.9,34.1,,61.5,252.0,Honda,17
36332,Kia K5 AWD,-1,29,180.0,AWD,233.0,103.0,87.8,36.1,,73.0,298.0,Kia,23
36333,Mercedes-Benz AMG GLA35 4matic,-1,25,302.0,AWD,417.0,152.0,106.0,40.2,,83.7,342.0,Mercedes-Benz,33
36335,Ram Promaster City,-1,24,178.0,FWD,215.0,126.0,86.0,39.0,,89.7,366.0,Ram,39
36336,Genesis GV80 RWD,-1,23,300.0,RWD,429.0,170.0,108.0,46.8,,93.8,383.0,Genesis,16
36338,Jeep Cherokee FWD 2.4L,-1,25,180.0,FWD,233.0,118.0,87.8,39.7,,83.9,342.0,Jeep,21
36339,Jeep Cherokee FWD 3.2L,-1,23,271.0,FWD,265.0,128.0,91.0,40.7,,91.3,372.0,Jeep,21
36341,Jeep Cherokee 4WD 2.4L,-1,24,180.0,AWD,246.0,124.0,89.1,42.0,,88.5,361.0,Jeep,21
36342,Jeep Cherokee 4WD 3.2L,-1,22,271.0,AWD,278.0,136.0,92.3,42.7,,96.8,395.0,Jeep,21
36346,Jeep Cherokee Trailhawk 4WD,-1,20,271.0,AWD,312.0,147.0,95.8,45.1,,105.0,427.0,Jeep,21
36348,Genesis GV80 AWD 2.5L,-1,23,300.0,AWD,480.0,170.0,113.0,49.6,,93.8,383.0,Genesis,16
36349,Genesis GV80 AWD 3.5L,-1,20,375.0,AWD,519.0,193.0,117.0,50.7,,106.0,434.0,Genesis,16
36352,Lexus ES 350,-1,26,302.0,FWD,351.0,116.0,99.7,40.5,,82.9,338.0,Lexus,26
36354,Lexus ES 300h,-1,43,215.0,FWD,368.0,68.6,101.0,39.8,48.9,48.9,200.0,Lexus,26
36355,Lexus ES 250 AWD,-1,28,203.0,AWD,351.0,105.0,99.7,41.2,,74.8,305.0,Lexus,26
36357,Mercedes-Benz E350,-1,25,255.0,RWD,476.0,152.0,112.0,41.3,,83.9,342.0,Mercedes-Benz,33
36358,Mercedes-Benz E350 4matic,-1,25,255.0,AWD,498.0,154.0,115.0,42.5,,84.9,346.0,Mercedes-Benz,33
36359,Toyota Tacoma 2WD 3.5L,-1,21,278.0,RWD,249.0,142.0,89.4,43.7,,101.0,413.0,Toyota,43
36360,Toyota Tacoma 2WD 2.7L,-1,21,159.0,RWD,229.0,140.0,87.4,42.3,,99.9,407.0,Toyota,43
36361,Toyota Tacoma 4WD 3.5L Auto,-1,20,278.0,AWD,280.0,152.0,92.5,45.6,,108.0,441.0,Toyota,43
36362,Toyota Tacoma 4WD 3.5L Manual,-1,19,278.0,AWD,311.0,160.0,95.7,46.8,,114.0,465.0,Toyota,43
36364,Toyota Tacoma 4WD 2.7L Auto,-1,20,159.0,AWD,256.0,147.0,90.2,44.3,,105.0,427.0,Toyota,43
36365,Chevrolet Silverado 2WD 5.3L,-1,17,355.0,RWD,284.0,173.0,93.0,48.8,,123.0,502.0,Chevrolet,9
36369,Chevrolet Silverado 2WD Diesel 3.0L,-1,27,277.0,RWD,387.0,119.0,103.0,50.8,,72.5,333.0,Chevrolet,9
36370,GMC Sierra 2WD 5.3L,-1,17,355.0,RWD,276.0,173.0,92.1,49.6,,123.0,502.0,GMC,15
36373,GMC Sierra 2WD Diesel 3.0L,-1,26,277.0,RWD,383.0,123.0,103.0,51.2,,75.1,345.0,GMC,15
36376,Chevrolet Silverado 4WD 5.3L,12,16,355.0,AWD,325.0,192.0,97.0,50.4,,136.0,555.0,Chevrolet,9
36380,Chevrolet Silverado 4WD Diesel 3.0L,-1,24,277.0,AWD,416.0,134.0,106.0,53.2,,81.6,376.0,Chevrolet,9
36384,Chevrolet Silverado 4WD 4.3L,-1,17,285.0,AWD,309.0,176.0,95.5,50.4,,126.0,511.0,Chevrolet,9
36385,GMC Sierra 4WD 6.2L,-1,18,420.0,AWD,468.0,219.0,112.0,52.8,,121.0,492.0,GMC,15
36387,GMC Sierra 4WD 5.3L,-1,17,355.0,AWD,316.0,176.0,96.2,51.6,,126.0,511.0,GMC,15
36389,GMC Sierra 4WD Diesel 3.0L,-1,24,277.0,AWD,412.0,134.0,106.0,53.7,,81.6,376.0,GMC,15
36396,GMC Sierra 4WD 4.3L,-1,17,285.0,AWD,304.0,176.0,94.9,50.0,,126.0,511.0,GMC,15
36403,Jeep Renegade 2WD 1.3L,-1,27,177.0,FWD,242.0,110.0,88.7,36.6,,78.5,320.0,Jeep,21
36404,Jeep Renegade 2WD 2.4L,-1,25,180.0,FWD,201.0,119.0,84.5,35.3,,84.9,346.0,Jeep,21
36405,Kia Sorento Hybrid,-1,37,177.0,FWD,295.0,80.4,94.0,42.6,1.1,57.2,234.0,Kia,23
36406,Lexus RX 350,-1,23,295.0,FWD,396.0,132.0,104.0,44.9,,93.7,382.0,Lexus,26
36407,Mazda CX-5 2WD,-1,27,187.0,FWD,222.0,109.0,86.6,39.4,,77.5,316.0,Mazda,31
36409,Mazda CX-9 2WD,-1,24,250.0,FWD,298.0,122.0,94.4,45.0,,87.2,356.0,Mazda,31
36410,Toyota Highlander,-1,23,295.0,FWD,305.0,130.0,95.1,44.2,,92.5,377.0,Toyota,43
36413,Toyota Highlander Hybrid,-1,36,186.0,FWD,337.0,83.9,98.3,44.8,59.7,59.7,244.0,Toyota,43
36414,Jeep Renegade 4WD 2.4L,-1,24,180.0,AWD,214.0,124.0,85.8,36.6,,88.5,361.0,Jeep,21
36415,Lexus RX 350 AWD,-1,22,295.0,AWD,409.0,138.0,106.0,46.2,,98.2,400.0,Lexus,26
36416,Mazda CX-5 4WD,-1,26,187.0,AWD,234.0,113.0,87.9,40.5,,80.5,329.0,Mazda,31
36418,Mazda CX-9 4WD,-1,22,250.0,AWD,315.0,134.0,96.0,46.4,,95.1,388.0,Mazda,31
36419,Mercedes-Benz GLB250 4matic,-1,26,221.0,AWD,351.0,150.0,99.8,41.1,,82.6,337.0,Mercedes-Benz,33
36420,Toyota Highlander AWD,-1,23,295.0,AWD,320.0,132.0,96.5,45.7,,93.7,382.0,Toyota,43
36421,Land Rover Defender 110 MHEV,-1,19,296.0,AWD,443.0,204.0,109.0,49.7,,112.0,457.0,Land,25
36422,Land Rover Defender 90 MHEV,-1,19,296.0,AWD,405.0,204.0,105.0,47.5,,112.0,457.0,Land,25
36424,Lexus RX 450h AWD,-1,30,308.0,AWD,420.0,130.0,107.0,48.2,71.8,71.8,293.0,Lexus,26
36425,Toyota Highlander Hybrid AWD,-1,35,186.0,AWD,351.0,85.2,99.7,45.9,1.1,60.6,248.0,Toyota,43
36426,Toyota Highlander Hybrid AWD LTD/PLAT,-1,35,186.0,AWD,442.0,86.3,109.0,47.0,61.4,61.4,251.0,Toyota,43
36427,MINI Cooper SE Countryman All4,73,29,181.0,AWD,320.0,101.0,101.0,41.2,7.27,128.0,169.0,MINI,29
36428,Polestar 1,58,25,619.0,AWD,1294.0,96.0,202.0,47.9,25.8,215.0,83.5,Polestar,37
36429,Volvo XC60 AWD PHEV,56,27,400.0,AWD,422.0,116.0,112.0,47.2,7.88,159.0,182.0,Volvo,45
36432,Mercedes-Benz AMG A35 4matic,-1,25,302.0,AWD,402.0,156.0,105.0,39.1,,86.0,351.0,Mercedes-Benz,33
36442,Ford EcoSport FWD,-1,28,123.0,FWD,175.0,107.0,82.0,35.0,,76.2,311.0,Ford,14
36443,Honda Passport FWD,-1,22,280.0,FWD,286.0,136.0,93.1,42.7,,96.6,394.0,Honda,17
36446,Ford EcoSport AWD,-1,25,166.0,AWD,189.0,118.0,83.4,37.3,,83.7,342.0,Ford,14
36447,Honda Passport AWD,-1,21,280.0,AWD,304.0,142.0,94.9,44.2,,101.0,413.0,Honda,17
36448,Jeep Renegade Trailhawk 4WD,-1,24,177.0,AWD,254.0,124.0,89.9,39.2,,88.4,361.0,Jeep,21
36450,Dodge Durango RWD 3.6L,-1,22,293.0,RWD,279.0,138.0,92.4,48.7,,98.2,400.0,Dodge,11
36451,Jeep Grand Cherokee 2WD,-1,22,293.0,RWD,300.0,138.0,94.6,47.2,,98.2,400.0,Jeep,21
36452,Dodge Durango AWD 3.6L,-1,21,293.0,AWD,302.0,145.0,94.7,49.8,,103.0,420.0,Dodge,11
36453,Jeep Grand Cherokee 4WD,-1,21,293.0,AWD,318.0,145.0,96.4,48.1,,103.0,420.0,Jeep,21
36455,Mercedes-Benz GLE450 4matic,-1,23,362.0,AWD,548.0,168.0,120.0,51.3,,92.3,377.0,Mercedes-Benz,33
36457,Mercedes-Benz GLS450 4matic,-1,22,362.0,AWD,667.0,178.0,132.0,55.0,,98.2,400.0,Mercedes-Benz,33
36458,Pagani Huayra Roadster BC (2020),-1,12,791.0,RWD,30716.0,328.0,3171.0,32.9,,180.0,734.0,Pagani,36
36459,Bentley Continental GT Convertible,-1,14,626.0,AWD,2113.0,268.0,278.0,53.9,,148.0,601.0,Bentley,5
36462,Audi A6 quattro 2.0L,-1,26,248.0,AWD,482.0,148.0,113.0,43.9,,81.6,333.0,Audi,3
36463,Bentley Flying Spur,-1,14,626.0,AWD,1902.0,268.0,257.0,54.3,,148.0,601.0,Bentley,5
36464,Maserati Ghibli Trofeo,-1,15,580.0,RWD,964.0,250.0,162.0,45.8,,138.0,560.0,Maserati,30
36465,Maserati Ghibli SQ4,-1,19,424.0,AWD,699.0,205.0,135.0,44.0,,113.0,459.0,Maserati,30
36466,Maserati Ghibli,-1,20,345.0,RWD,634.0,194.0,128.0,42.9,,107.0,436.0,Maserati,30
36468,Maserati Ghibli S,-1,20,424.0,RWD,677.0,194.0,133.0,42.9,,107.0,436.0,Maserati,30
36470,Maserati Quattroporte Trofeo,-1,15,580.0,RWD,1250.0,250.0,191.0,46.4,,138.0,560.0,Maserati,30
36471,Maserati Quattroporte SQ4,-1,19,424.0,AWD,936.0,205.0,159.0,44.9,,113.0,459.0,Maserati,30
36472,Maserati Quattroporte S,-1,19,424.0,RWD,897.0,205.0,155.0,43.9,,113.0,459.0,Maserati,30
36473,Chevrolet Silverado 2WD 4.3L,-1,18,285.0,RWD,268.0,166.0,91.4,47.9,,118.0,482.0,Chevrolet,9
36474,Chevrolet Silverado 2WD 2.7L,-1,21,310.0,RWD,270.0,140.0,91.5,47.3,,99.9,407.0,Chevrolet,9
36476,GMC Sierra 2WD 4.3L,-1,18,285.0,RWD,263.0,166.0,90.8,47.9,,118.0,482.0,GMC,15
36477,GMC Sierra 2WD 2.7L,-1,21,310.0,RWD,343.0,140.0,98.9,47.3,,99.9,407.0,GMC,15
36480,Chevrolet Silverado 4WD TrailBoss,-1,17,420.0,AWD,400.0,233.0,105.0,53.2,,128.0,522.0,Chevrolet,9
36481,Chevrolet Silverado 4WD 2.7L,-1,20,310.0,AWD,310.0,147.0,95.6,49.6,,105.0,427.0,Chevrolet,9
36485,GMC Sierra 4WD 2.7L,-1,19,310.0,AWD,314.0,155.0,95.9,49.6,,110.0,450.0,GMC,15
36491,Chevrolet Equinox FWD,-1,28,170.0,FWD,209.0,106.0,85.3,37.1,,75.7,309.0,Chevrolet,9
36492,Buick Envision AWD,-1,25,228.0,AWD,295.0,121.0,94.0,41.9,,86.0,351.0,Buick,7
36493,Buick Enclave FWD,-1,21,310.0,FWD,351.0,143.0,99.7,46.0,,102.0,414.0,Buick,7
36494,Chevrolet Traverse FWD,-1,21,310.0,FWD,272.0,141.0,91.7,46.0,,100.0,409.0,Chevrolet,9
36495,Toyota Sequoia 2WD,-1,15,381.0,RWD,440.0,205.0,109.0,57.2,,146.0,594.0,Toyota,43
36496,Buick Enclave AWD,-1,20,310.0,AWD,386.0,150.0,103.0,47.7,,107.0,436.0,Buick,7
36497,Chevrolet Traverse AWD,-1,20,310.0,AWD,317.0,150.0,96.3,47.5,,107.0,436.0,Chevrolet,9
36498,Land Rover Range Rover MHEV,-1,20,355.0,AWD,807.0,193.0,146.0,51.0,,106.0,434.0,Land,25
36499,Maserati Levante S,-1,18,424.0,AWD,750.0,211.0,140.0,48.4,,116.0,474.0,Maserati,30
36500,Maserati Levante,-1,18,345.0,AWD,654.0,211.0,130.0,48.4,,116.0,474.0,Maserati,30
36502,Maserati Levante GTS,-1,15,550.0,AWD,1071.0,250.0,173.0,49.4,,138.0,560.0,Maserati,30
36503,Maserati Levante Trofeo,-1,15,590.0,AWD,1316.0,250.0,197.0,49.4,,138.0,560.0,Maserati,30
36504,Toyota Sequoia 4WD,-1,15,381.0,AWD,468.0,205.0,112.0,59.3,,146.0,594.0,Toyota,43
36506,Lincoln Aviator PHEV AWD,56,23,494.0,AWD,549.0,101.0,126.0,54.9,10.3,173.0,197.0,Lincoln,27
36508,Porsche 718 Boxster Manual,-1,22,300.0,RWD,544.0,173.0,119.0,35.0,,95.1,388.0,Porsche,38
36509,Porsche 718 Boxster Auto,-1,23,300.0,RWD,572.0,165.0,122.0,35.5,,91.0,371.0,Porsche,38
36510,Porsche 718 Cayman Manual,-1,22,300.0,RWD,526.0,173.0,117.0,35.1,,95.1,388.0,Porsche,38
36511,Porsche 718 Cayman Auto,-1,23,300.0,RWD,554.0,165.0,120.0,35.6,,91.0,371.0,Porsche,38
36513,Porsche 718 Boxster S Manual,-1,21,350.0,RWD,649.0,184.0,130.0,35.4,,101.0,413.0,Porsche,38
36514,Porsche 718 Boxster S Auto,-1,21,350.0,RWD,678.0,181.0,133.0,36.0,,99.6,406.0,Porsche,38
36515,Porsche 718 Cayman S Manual,-1,21,350.0,RWD,631.0,184.0,128.0,35.6,,101.0,413.0,Porsche,38
36516,Porsche 718 Cayman S Auto,-1,21,350.0,RWD,659.0,181.0,131.0,36.1,,99.6,406.0,Porsche,38
36517,Porsche 718 Boxster T Manual,-1,22,300.0,RWD,623.0,173.0,127.0,35.3,,95.1,388.0,Porsche,38
36518,Porsche 718 Boxster T Auto,-1,23,300.0,RWD,656.0,165.0,131.0,35.8,,91.0,371.0,Porsche,38
36519,Porsche 718 Cayman T Manual,-1,22,300.0,RWD,605.0,173.0,125.0,35.4,,95.1,388.0,Porsche,38
36520,Porsche 718 Cayman T Auto,-1,23,300.0,RWD,637.0,165.0,129.0,35.9,,91.0,371.0,Porsche,38
36521,Audi A5 quattro,-1,27,201.0,AWD,367.0,144.0,101.0,41.1,,79.5,324.0,Audi,3
36522,Audi A5 Cabriolet quattro,-1,26,261.0,AWD,442.0,148.0,109.0,43.4,,81.6,333.0,Audi,3
36524,Lexus RC 300 AWD,-1,22,260.0,AWD,394.0,178.0,104.0,42.1,,98.2,400.0,Lexus,26
36525,Lexus RC 350,-1,23,260.0,RWD,396.0,168.0,104.0,41.0,,92.5,377.0,Lexus,26
36526,Lexus RC 350 AWD,-1,22,260.0,AWD,415.0,178.0,106.0,42.1,,98.2,400.0,Lexus,26
36527,Lexus RC 300,-1,25,241.0,RWD,371.0,157.0,102.0,40.9,,86.4,353.0,Lexus,26
36528,Lexus RC F,-1,19,472.0,RWD,435.0,205.0,108.0,42.1,,113.0,459.0,Lexus,26
36530,Acura TLX AWD,-1,24,272.0,AWD,347.0,161.0,99.3,42.4,,88.5,361.0,Acura,0
36532,Acura TLX FWD,-1,25,272.0,FWD,329.0,152.0,97.5,40.7,,83.9,342.0,Acura,0
36535,Cadillac CT4,-1,27,237.0,RWD,293.0,143.0,93.9,38.3,,78.8,322.0,Cadillac,8
36537,Mercedes-Benz CLS450,-1,26,362.0,RWD,617.0,150.0,127.0,44.1,,82.6,337.0,Mercedes-Benz,33
36538,Mercedes-Benz CLS450 4matic,-1,25,362.0,AWD,639.0,156.0,129.0,45.1,,86.0,351.0,Mercedes-Benz,33
36539,Volkswagen GTI Auto,-1,27,228.0,FWD,259.0,110.0,90.4,36.6,,78.5,320.0,Volkswagen,44
36540,Volkswagen GTI Manual,-1,26,228.0,FWD,252.0,116.0,89.7,36.0,,82.6,337.0,Volkswagen,44
36541,Volkswagen Jetta GLI Auto,-1,28,228.0,FWD,238.0,107.0,88.3,37.3,,75.9,310.0,Volkswagen,44
36542,Volkswagen Jetta GLI Manual,-1,27,228.0,FWD,231.0,109.0,87.6,36.7,,77.6,317.0,Volkswagen,44
36543,Volkswagen Jetta Auto,-1,33,147.0,FWD,174.0,90.9,81.8,34.6,,64.7,265.0,Volkswagen,44
36544,Volkswagen Jetta Manual,-1,34,147.0,FWD,167.0,87.4,81.1,34.0,,62.2,254.0,Volkswagen,44
36546,Volkswagen Golf Auto,-1,32,147.0,FWD,211.0,93.8,85.5,35.0,,66.8,273.0,Volkswagen,44
36547,Volkswagen Golf Manual,-1,33,147.0,FWD,204.0,90.9,84.8,34.4,,64.7,265.0,Volkswagen,44
36553,Cadillac CT5,-1,26,237.0,RWD,325.0,146.0,97.0,40.2,,80.6,329.0,Cadillac,8
36555,Volkswagen Arteon 4motion,-1,24,268.0,AWD,342.0,162.0,98.8,41.8,,89.2,364.0,Volkswagen,44
36557,Volkswagen Arteon,-1,26,268.0,FWD,325.0,151.0,97.0,40.5,,82.9,338.0,Volkswagen,44
36560,Ford Transit Connect Van FWD,-1,23,169.0,FWD,219.0,132.0,86.4,39.7,,93.7,382.0,Ford,14
36561,Ford Transit Connect Wagon LWB FWD,-1,22,169.0,FWD,243.0,134.0,88.8,43.3,,95.1,388.0,Ford,14
36564,Ford Transit Connect Van FFV,19,25,162.0,FWD,216.0,118.0,86.1,39.6,,84.0,343.0,Ford,14
36567,Ford Transit Connect Wagon LWB FFV,19,26,162.0,FWD,240.0,115.0,88.5,43.0,,81.6,333.0,Ford,14
36569,Kia Sorento FWD 191HP,-1,26,191.0,FWD,258.0,115.0,90.3,40.7,,81.6,333.0,Kia,23
36570,Kia Sorento FWD 281HP,-1,25,281.0,FWD,307.0,121.0,95.3,41.3,,86.0,351.0,Kia,23
36571,Mercedes-Benz GLC300,-1,25,255.0,RWD,379.0,156.0,103.0,42.1,,86.0,351.0,Mercedes-Benz,33
36572,Volkswagen Atlas Cross Sport 2.0L,-1,22,235.0,FWD,271.0,134.0,91.6,43.8,,95.4,389.0,Volkswagen,44
